T	43.112920000	-94.678880000	375.9	88.9	0.9	206.8867	57.80		
T	43.112920000	-94.678880000	375.9	88.9		206.8867	0.00		
T	43.113840000	-94.678890000	374.7	359.5	-1.2	206.9889	102.21		
T	43.114770000	-94.678890000	373.8	0.0	-0.9	207.0922	103.32		
T	43.115120000	-94.678890000	373.2	0.0	-1.5	207.1311	38.88		
T	43.115200000	-94.678880000	373.1	5.2	-1.1	207.1401	8.92		
T	43.115240000	-94.678850000	373.1	28.7	0.0	207.1451	5.07		
T	43.115320000	-94.678740000	373.1	45.1	0.0	207.1577	12.62		
T	43.115440000	-94.678550000	373.1	49.1	0.0	207.1782	20.42		
T	43.115490000	-94.678470000	373.1	49.4	0.0	207.1867	8.56		
T	43.115750000	-94.678010000	373.0	52.2	-0.2	207.2340	47.29		
T	43.115750000	-94.678010000	373.0	52.2		207.2340	0.00		
T	43.116090000	-94.677690000	372.9	34.5	-0.2	207.2799	45.88		
T	43.116570000	-94.677280000	373.2	31.9	0.5	207.3428	62.91		
T	43.116700000	-94.677200000	373.6	24.2	2.5	207.3586	15.84		
T	43.117000000	-94.677050000	373.8	20.1	0.6	207.3941	35.49		
T	43.117370000	-94.676790000	373.3	27.2	-1.1	207.4404	46.23		
T	43.118370000	-94.676030000	373.1	29.0	-0.2	207.5675	127.15		
T	43.118940000	-94.675630000	374.0	27.1	1.3	207.6387	71.20		
T	43.119200000	-94.675510000	374.0	18.6	0.0	207.6692	30.49		
T	43.119490000	-94.675380000	374.0	18.1	0.0	207.7031	33.91		
T	43.119910000	-94.675240000	373.0	13.7	-2.1	207.7511	48.03		
T	43.120170000	-94.675220000	372.9	3.2	-0.3	207.7801	28.93		
T	43.120400000	-94.675210000	373.2	1.8	1.2	207.8056	25.56		
T	43.120710000	-94.675270000	374.3	352.0	3.2	207.8404	34.78		
T	43.121470000	-94.675490000	372.9	348.1	-1.6	207.9267	86.31		
T	43.121540000	-94.675480000	372.9	6.0	0.0	207.9345	7.82		
T	43.121610000	-94.675450000	372.8	17.4	-1.2	207.9427	8.15		
T	43.121680000	-94.675410000	372.8	22.6	0.0	207.9511	8.43		
T	43.121720000	-94.675360000	372.7	42.4	-1.7	207.9572	6.03		
T	43.121810000	-94.675170000	372.7	57.0	0.0	207.9756	18.41		
T	43.122110000	-94.674420000	372.9	61.3	0.3	208.0451	69.54		
T	43.122170000	-94.674340000	372.9	44.2	0.0	208.0544	9.32		
T	43.122250000	-94.674290000	372.9	24.5	0.0	208.0642	9.77		
T	43.122590000	-94.674370000	372.8	350.3	-0.3	208.1025	38.33		
T	43.122670000	-94.674370000	372.8	0.0	0.0	208.1114	8.89		
T	43.122730000	-94.674360000	372.8	6.9	0.0	208.1181	6.72		
T	43.122820000	-94.674330000	372.8	13.7	0.0	208.1284	10.29		
T	43.122910000	-94.674290000	372.8	18.0	0.0	208.1389	10.52		
T	43.122980000	-94.674250000	372.8	22.6	0.0	208.1474	8.43		
T	43.123070000	-94.674170000	372.8	33.0	0.0	208.1593	11.93		
T	43.123170000	-94.674060000	372.8	38.8	0.0	208.1736	14.27		
T	43.123280000	-94.673920000	372.8	42.9	0.0	208.1903	16.71		
T	43.123350000	-94.673780000	372.8	55.6	0.0	208.2041	13.79		
T	43.123440000	-94.673560000	372.8	60.7	0.0	208.2246	20.51		
T	43.123530000	-94.673290000	372.7	65.5	-0.4	208.2487	24.14		
T	43.123690000	-94.672710000	372.8	69.3	0.2	208.2992	50.44		
T	43.124210000	-94.670970000	372.9	67.7	0.1	208.4521	152.93		
T	43.124260000	-94.670770000	372.9	71.1	0.0	208.4693	17.20		
T	43.124290000	-94.670450000	373.0	82.7	0.4	208.4955	26.25		
T	43.124270000	-94.669010000	372.2	91.1	-0.7	208.6127	117.20		
T	43.124270000	-94.669010000	372.2	91.1		208.6127	0.00		
T	43.124560000	-94.668930000	372.1	11.4	-0.3	208.6456	32.87		
T	43.124730000	-94.668860000	372.1	16.7	0.0	208.6653	19.73		
T	43.124950000	-94.668740000	372.1	21.7	0.0	208.6916	26.32		
T	43.125450000	-94.668480000	372.4	20.8	0.5	208.7511	59.44		
T	43.126250000	-94.668030000	372.8	22.3	0.4	208.8472	96.12		
T	43.126480000	-94.667900000	373.3	22.4	1.8	208.8749	27.66		
T	43.126700000	-94.667790000	375.0	20.0	6.5	208.9009	26.03		
T	43.126970000	-94.667680000	375.1	16.6	0.3	208.9322	31.30		
T	43.127140000	-94.667650000	375.1	7.3	0.0	208.9512	19.04		
T	43.127320000	-94.667630000	375.2	4.6	0.5	208.9713	20.06		
T	43.127560000	-94.667640000	375.2	358.3	0.0	208.9980	26.68		
T	43.128530000	-94.667850000	376.3	351.0	1.0	209.1071	109.11		
T	43.128720000	-94.667890000	375.5	351.3	-3.7	209.1284	21.36		
T	43.129070000	-94.667910000	375.1	357.6	-1.0	209.1674	38.92		
T	43.129300000	-94.667890000	375.2	3.6	0.4	209.1930	25.60		
T	43.129530000	-94.667820000	375.2	12.5	0.0	209.2191	26.18		
T	43.129830000	-94.667680000	374.8	18.8	-1.1	209.2544	35.22		
T	43.129910000	-94.667630000	373.8	24.5		209.2641	9.77		
T	43.130070000	-94.667520000	373.7	26.6	-0.5	209.2840	19.90		
T	43.130230000	-94.667390000	375.1	30.7	6.8	209.3047	20.68		
T	43.130400000	-94.667210000	375.2	37.7	0.4	209.3286	23.90		
T	43.130530000	-94.667040000	375.4	43.7	1.0	209.3486	20.00		
T	43.130670000	-94.666830000	375.7	47.6	1.3	209.3717	23.11		
T	43.130790000	-94.666610000	375.8	53.2	0.4	209.3941	22.32		
T	43.130950000	-94.666280000	375.8	56.4	0.0	209.4263	32.20		
T	43.131350000	-94.665470000	375.9	55.9	0.1	209.5057	79.49		
T	43.131520000	-94.665170000	375.1	52.2	-2.6	209.5366	30.86		
T	43.131680000	-94.664920000	374.9	48.8	-0.7	209.5636	27.01		
T	43.131800000	-94.664760000	374.9	44.2	0.0	209.5823	18.63		
T	43.131960000	-94.664540000	375.0	45.1	0.4	209.6075	25.23		
T	43.132140000	-94.664340000	375.0	39.0	0.0	209.6333	25.78		
T	43.133080000	-94.663400000	375.0	36.1	0.0	209.7627	129.44		
T	43.134080000	-94.662400000	374.9	36.1	-0.1	209.9004	137.70		
T	43.134400000	-94.662030000	375.0	40.2	0.2	209.9470	46.58		
T	43.134620000	-94.661750000	375.0	42.9	0.0	209.9804	33.41		
T	43.134850000	-94.661400000	375.0	48.0	0.0	210.0187	38.26		
T	43.135430000	-94.660470000	375.4	49.5	0.4	210.1180	99.38		
T	43.135630000	-94.660110000	375.6	52.7	0.5	210.1548	36.76		
T	43.135980000	-94.659580000	376.2	47.9	1.0	210.2129	58.06		
T	43.136200000	-94.659290000	376.9	43.9	2.1	210.2468	33.97		
T	43.136370000	-94.659120000	377.3	36.1	1.7	210.2703	23.41		
T	43.136590000	-94.658950000	377.8	29.4	1.8	210.2983	28.08		
T	43.136850000	-94.658780000	378.0	25.5	0.6	210.3304	32.03		
T	43.139140000	-94.657640000	376.2	20.0	-0.7	210.6012	270.79		
T	43.140010000	-94.657200000	376.6	20.3	0.4	210.7042	103.07		
T	43.140160000	-94.657130000	376.8	18.8	1.1	210.7218	17.61		
T	43.140410000	-94.657010000	377.1	19.3	1.0	210.7513	29.44		
T	43.140700000	-94.656850000	377.4	21.9	0.9	210.7860	34.75		
T	43.140910000	-94.656740000	377.5	20.9	0.4	210.8110	24.99		
T	43.141770000	-94.656320000	377.0	19.6	-0.5	210.9125	101.47		
T	43.142120000	-94.656120000	376.9	22.6	-0.2	210.9546	42.15		
T	43.142480000	-94.655910000	376.7	23.1	-0.5	210.9981	43.49		
T	43.142900000	-94.655600000	376.2	28.3	-0.9	211.0512	53.04		
T	43.143850000	-94.654840000	375.3	30.3	-0.7	211.1735	122.32		
T	43.144580000	-94.654200000	375.3	32.6	0.0	211.2698	96.37		
T	43.145260000	-94.653600000	376.0	32.8	0.8	211.3598	89.94		
T	43.146010000	-94.652910000	375.7	33.9	-0.3	211.4603	100.46		
T	43.149350000	-94.649790000	376.4	34.3	0.2	211.9098	449.55		
T	43.150930000	-94.648220000	375.1	35.9	-0.6	212.1269	217.07		
T	43.155320000	-94.643860000	375.0	35.9	-0.0	212.7299	603.01		
T	43.155320000	-94.643860000	375.0	35.9		212.7299	0.00		
T	43.155270000	-94.639510000	374.9	90.9	-0.0	213.0837	353.85		
T	43.155260000	-94.633000000	375.0	90.1	0.0	213.6132	529.49		
T	43.155290000	-94.625020000	370.0	89.7	-0.8	214.2623	649.06		
T	43.155340000	-94.620100000	370.0	89.2	0.0	214.6625	400.21		
T	43.155380000	-94.614920000	370.2	89.4	0.0	215.0839	421.34		
T	43.155440000	-94.607260000	372.0	89.4	0.3	215.7069	623.06		
T	43.155460000	-94.605740000	372.7	89.0	0.6	215.8306	123.65		
T	43.155480000	-94.600820000	376.7	89.7	1.0	216.2307	400.17		
T	43.155490000	-94.599330000	378.0	89.5	1.1	216.3519	121.19		
T	43.155480000	-94.596530000	381.0	90.3	1.3	216.5797	227.74		
T	43.155460000	-94.594220000	381.8	90.7	0.4	216.7676	187.90		
T	43.155450000	-94.592650000	381.8	90.5	0.0	216.8953	127.70		
T	43.155420000	-94.586490000	381.3	90.4	-0.1	217.3963	501.04		
T	43.155400000	-94.580180000	384.1	90.2	0.5	217.9095	513.23		
T	43.155400000	-94.580180000	384.1	90.2		217.9095	0.00		
T	43.158060000	-94.580160000	381.8	0.3	-0.8	218.2051	295.52		
T	43.159850000	-94.580170000	381.1	359.8	-0.4	218.4039	198.86		
T	43.161910000	-94.580200000	384.4	359.4	1.4	218.6328	228.87		
T	43.162680000	-94.580200000	385.6	0.0	1.4	218.7183	85.54		
T	43.163620000	-94.580190000	387.2	0.4	1.5	218.8228	104.43		
T	43.166260000	-94.580210000	390.1	359.7	1.0	219.1161	293.30		
T	43.168700000	-94.580240000	392.2	359.5	0.8	219.3871	271.09		
T	43.169160000	-94.580240000	392.5	0.0	0.6	219.4383	51.10		
T	43.169160000	-94.580240000	392.5	0.0		219.4383	0.00		
T	43.169140000	-94.577780000	393.2	90.6	0.4	219.6383	200.05		
T	43.169130000	-94.572320000	392.8	90.1	-0.1	220.0823	443.99		
T	43.169150000	-94.564710000	390.2	89.8	-0.4	220.7011	618.83		
T	43.169170000	-94.560500000	385.0	89.6	-1.5	221.0435	342.35		
T	43.169210000	-94.556750000	381.6	89.2	-1.1	221.3484	304.97		
T	43.169210000	-94.556530000	382.0	90.0	2.2	221.3663	17.89		
T	43.169240000	-94.553630000	384.8	89.2	1.2	221.6022	235.84		
T	43.169280000	-94.549580000	387.1	89.2	0.7	221.9315	329.36		
T	43.169370000	-94.541300000	385.9	89.1	-0.2	222.6049	673.38		
T	43.169390000	-94.535470000	382.4	89.7	-0.7	223.0790	474.08		
T	43.169390000	-94.531860000	377.4	90.0	-1.7	223.3726	293.55		
T	43.169400000	-94.530890000	376.6	89.2	-1.0	223.4514	78.88		
T	43.169410000	-94.528460000	380.8	89.7	2.1	223.6490	197.60		
T	43.169410000	-94.521530000	389.1	90.0	1.5	224.2126	563.52		
T	43.169360000	-94.518510000	391.5	91.3	1.0	224.4582	245.64		
T	43.169320000	-94.510540000	394.0	90.4	0.4	225.1063	648.11		
T	43.169300000	-94.508470000	394.8	90.8	0.5	225.2747	168.34		
T	43.169280000	-94.506760000	396.2	90.9	1.0	225.4137	139.07		
T	43.169250000	-94.501880000	396.3	90.5	0.0	225.8106	396.84		
T	43.169220000	-94.496810000	396.3	90.5	0.0	226.2229	412.29		
T	43.169160000	-94.487120000	396.2	90.5	-0.0	227.0108	787.99		
T	43.169150000	-94.482110000	396.3	90.2	0.0	227.4182	407.40		
T	43.169150000	-94.480010000	395.5	90.0	-0.5	227.5890	170.77		
T	43.169150000	-94.475720000	394.1	90.0	-0.4	227.9379	348.85		
T	43.169120000	-94.471530000	389.8	90.6	-1.3	228.2786	340.73		
T	43.169100000	-94.469930000	387.2	91.0	-2.0	228.4087	130.13		
T	43.169080000	-94.467400000	387.4	90.6	0.1	228.6145	205.74		
T	43.169050000	-94.464690000	387.3	90.9	-0.0	228.8349	220.39		
T	43.169030000	-94.462430000	387.2	90.7	-0.1	229.0186	183.79		
T	43.169010000	-94.458700000	387.2	90.4	0.0	229.3220	303.32		
T	43.169010000	-94.456650000	390.1	90.0	1.7	229.4887	166.70		
T	43.168990000	-94.453120000	390.3	90.4	0.1	229.7757	287.06		
T	43.168950000	-94.448780000	387.7	90.7	-0.7	230.1287	352.94		
T	43.168920000	-94.444850000	384.1	90.6	-1.1	230.4483	319.59		
T	43.168880000	-94.442750000	384.1	91.5	0.0	230.6191	170.82		
T	43.168880000	-94.442750000	384.1	91.5		230.6191	0.00		
T	43.168870000	-94.442260000	384.9	91.6	2.0	230.6589	39.86		
T	43.168850000	-94.440800000	387.8	91.1	2.5	230.7777	118.74		
T	43.168800000	-94.438820000	387.1	92.0	-0.4	230.9388	161.10		
T	43.168740000	-94.435920000	387.0	91.6	-0.0	231.1747	235.91		
T	43.168690000	-94.432610000	387.1	91.2	0.0	231.4439	269.22		
T	43.168670000	-94.428020000	380.9	90.3	-1.7	231.8172	373.25		
T	43.168680000	-94.427480000	380.9	88.5	0.0	231.8611	43.93		
T	43.168680000	-94.423340000	373.4	90.0	-2.2	232.1978	336.65		
T	43.168700000	-94.422790000	372.7	87.1	-1.6	232.2425	44.78		
T	43.168700000	-94.422710000	372.6	90.0	-1.5	232.2490	6.51		
T	43.168700000	-94.420010000	371.9	90.0	-0.3	232.4686	219.56		
T	43.168690000	-94.416930000	374.6	90.3	1.1	232.7191	250.46		
T	43.168710000	-94.413050000	374.9	89.6	0.1	233.0346	315.52		
T	43.168700000	-94.406790000	381.0	90.1	1.2	233.5436	509.05		
T	43.168710000	-94.403560000	375.3	89.8	-2.2	233.8063	262.66		
T	43.168730000	-94.393920000	375.0	89.8	-0.0	234.5902	783.90		
T	43.168720000	-94.389950000	376.5	90.2	0.5	234.9130	322.83		
T	43.168730000	-94.383840000	374.5	89.9	-0.4	235.4099	496.85		
T	43.168720000	-94.377460000	374.8	90.1	0.1	235.9287	518.81		
T	43.168730000	-94.375490000	374.9	89.6	0.1	236.0889	160.20		
T	43.168730000	-94.369160000	376.2	90.0	0.3	236.6036	514.74		
T	43.168720000	-94.364090000	378.4	90.2	0.5	237.0159	412.28		
T	43.168720000	-94.351260000	372.9	90.0	-0.5	238.0592	1043.30		
T	43.168730000	-94.348820000	374.7	89.7	0.9	238.2576	198.42		
T	43.168720000	-94.346880000	371.9	90.4	-1.8	238.4154	157.76		
T	43.168720000	-94.344340000	372.9	90.0	0.5	238.6219	206.55		
T	43.168730000	-94.337460000	362.0	89.9	-2.0	239.1814	559.47		
T	43.168710000	-94.335510000	357.9	90.8	-2.6	239.3400	158.58		
T	43.168690000	-94.332790000	359.6	90.6	0.8	239.5612	221.19		
T	43.168680000	-94.331160000	359.6	90.5	0.0	239.6937	132.55		
T	43.168680000	-94.328810000	357.3	90.0	-1.2	239.8848	191.10		
T	43.168670000	-94.326630000	357.4	90.4	0.1	240.0621	177.28		
T	43.168680000	-94.324670000	362.4	89.6	3.1	240.2215	159.39		
T	43.168700000	-94.324480000	362.5	81.8	0.6	240.2371	15.61		
T	43.168710000	-94.324310000	362.5	85.4	0.0	240.2510	13.87		
T	43.168710000	-94.319310000	368.3	90.0	1.4	240.6576	406.59		
T	43.168690000	-94.313970000	365.8	90.3	-0.6	241.0918	434.24		
T	43.168640000	-94.305690000	363.1	90.5	-0.4	241.7651	673.33		
T	43.168500000	-94.296770000	362.7	91.2	-0.1	242.4906	725.52		
T	43.168510000	-94.294540000	362.7	89.6	0.0	242.6720	181.34		
T	43.168550000	-94.291740000	366.0	88.9	1.5	242.8997	227.73		
T	43.168620000	-94.285930000	356.9	89.1	-1.9	243.3722	472.52		
T	43.168610000	-94.285200000	353.8	91.1	-5.2	243.4316	59.37		
T	43.168610000	-94.284640000	355.6	90.0	4.0	243.4772	45.54		
T	43.168600000	-94.276410000	362.7	90.1	1.1	244.1464	669.25		
T	43.168590000	-94.272960000	362.7	90.2	0.0	244.4269	280.55		
T	43.168580000	-94.266110000	359.7	90.1	-0.5	244.9840	557.03		
T	43.168570000	-94.262980000	361.7	90.2	0.8	245.2385	254.53		
T	43.168570000	-94.260120000	362.5	90.0	0.3	245.4711	232.57		
T	43.168580000	-94.257230000	359.1	89.7	-1.5	245.7061	235.01		
T	43.168560000	-94.254140000	353.5	90.5	-2.2	245.9574	251.28		
T	43.168550000	-94.252230000	353.6	90.4	0.1	246.1127	155.32		
T	43.168550000	-94.246650000	360.4	90.0	1.5	246.5664	453.75		
T	43.168570000	-94.236380000	356.7	89.8	-0.4	247.4016	835.14		
T	43.168570000	-94.226490000	357.4	90.0	0.1	248.2058	804.23		
T	43.168570000	-94.211100000	358.7	90.0	0.1	249.4573	1251.48		
T	43.168580000	-94.207390000	357.3	89.8	-0.5	249.7590	301.69		
T	43.168580000	-94.206700000	357.6	90.0	0.5	249.8151	56.11		
T	43.168680000	-94.204960000	356.9	85.5	-0.5	249.9570	141.93		
T	43.168740000	-94.203940000	356.6	85.4	-0.4	250.0402	83.21		
T	43.168850000	-94.201990000	356.4	85.6	-0.1	250.1993	159.04		
T	43.169030000	-94.199000000	357.9	85.3	0.6	250.4432	243.96		
T	43.169050000	-94.198560000	357.0	86.4	-2.5	250.4791	35.85		
T	43.169120000	-94.197020000	355.9	86.4	-0.9	250.6045	125.47		
T	43.169150000	-94.195220000	360.0	88.7	2.8	250.7509	146.41		
T	43.169190000	-94.192250000	351.7	88.9	-3.4	250.9925	241.55		
T	43.169210000	-94.191760000	350.6	86.8	-2.8	251.0324	39.91		
T	43.169210000	-94.190640000	342.3	90.0		251.1235	91.07		
T	43.169230000	-94.190020000	343.1	87.5	1.6	251.1739	50.47		
T	43.169230000	-94.189040000	341.3	90.0	-2.3	251.2536	79.69		
T	43.169250000	-94.185800000	341.4	89.5	0.0	251.5171	263.48		
T	43.169310000	-94.180340000	348.4	89.1	1.6	251.9612	444.04		
T	43.169310000	-94.177640000	351.6	90.0	1.5	252.1807	219.56		
T	43.169300000	-94.175590000	354.9	90.4	2.0	252.3474	166.70		
T	43.169290000	-94.167700000	356.6	90.1	0.3	252.9890	641.59		
T	43.169280000	-94.164740000	354.2	90.3	-1.0	253.2297	240.70		
T	43.169280000	-94.162950000	353.3	90.0	-0.6	253.3753	145.56		
T	43.169280000	-94.162210000	353.0	90.0	-0.5	253.4354	60.17		
T	43.169280000	-94.158300000	356.4	90.0	1.1	253.7534	317.95		
T	43.169280000	-94.158020000	356.6	90.0	0.9	253.7762	22.77		
T	43.169250000	-94.150740000	356.2	90.3	-0.1	254.3681	592.00		
T	43.169250000	-94.147980000	356.6	90.0	0.2	254.5926	224.43		
T	43.169270000	-94.144290000	356.6	89.6	0.0	254.8926	300.07		
T	43.169290000	-94.138030000	356.6	89.7	0.0	255.4017	509.05		
T	43.169290000	-94.136870000	356.6	90.0	0.0	255.4960	94.33		
T	43.169290000	-94.131650000	354.1	90.0	-0.6	255.9205	424.47		
T	43.169280000	-94.130590000	353.5	90.7	-0.7	256.0067	86.20		
T	43.169280000	-94.127190000	352.0	90.0	-0.5	256.2832	276.48		
T	43.169280000	-94.124830000	347.4	90.0	-2.4	256.4751	191.91		
T	43.169280000	-94.124200000	347.3	90.0	-0.2	256.5263	51.23		
T	43.169270000	-94.116790000	350.7	90.1	0.6	257.1289	602.56		
T	43.169290000	-94.108460000	353.6	89.8	0.4	257.8062	677.37		
T	43.169290000	-94.108460000	353.6	89.8		257.8062	0.00		
T	43.171030000	-94.108440000	351.3	0.5	-1.2	257.9996	193.31		
T	43.171140000	-94.108440000	351.7	0.0	3.3	258.0118	12.22		
T	43.172550000	-94.108460000	354.3	359.4	1.7	258.1684	156.65		
T	43.174260000	-94.108450000	355.2	0.2	0.5	258.3584	189.98		
T	43.175830000	-94.108470000	352.9	359.5	-1.3	258.5328	174.43		
T	43.177760000	-94.108460000	350.6	0.2	-1.1	258.7473	214.42		
T	43.178930000	-94.108470000	347.5	359.6	-2.4	258.8772	129.99		
T	43.179150000	-94.108460000	348.1	1.9	2.5	258.9017	24.45		
T	43.180220000	-94.108430000	350.5	1.2	2.0	259.0206	118.90		
T	43.182180000	-94.108400000	352.7	0.6	1.0	259.2384	217.76		
T	43.183750000	-94.108390000	353.9	0.3	0.7	259.4128	174.42		
T	43.183750000	-94.108390000	353.9	0.3		259.4128	0.00		
T	43.183770000	-94.105050000	355.3	89.5	0.5	259.6843	271.54		
T	43.183780000	-94.104060000	355.6	89.2	0.4	259.7648	80.49		
T	43.183820000	-94.100500000	354.3	89.1	-0.5	260.0543	289.45		
T	43.183800000	-94.098430000	355.5	90.8	0.7	260.2226	168.30		
T	43.183810000	-94.098260000	355.9	85.4	2.9	260.2364	13.87		
T	43.183800000	-94.096810000	356.6	90.5	0.6	260.3543	117.89		
T	43.183790000	-94.096270000	355.9	91.5	-1.6	260.3982	43.91		
T	43.183810000	-94.093410000	347.9	89.5	-3.5	260.6308	232.52		
T	43.183790000	-94.092380000	350.7	91.5	3.4	260.7145	83.77		
T	43.183750000	-94.090730000	352.5	91.9	1.3	260.8487	134.21		
T	43.183730000	-94.088710000	353.2	90.8	0.4	261.0130	164.24		
T	43.183720000	-94.085190000	353.3	90.2	0.0	261.2991	286.17		
T	43.183730000	-94.084440000	353.5	89.0	0.3	261.3601	60.98		
T	43.183720000	-94.080600000	353.1	90.2	-0.1	261.6723	312.18		
T	43.183730000	-94.078080000	353.1	89.7	0.0	261.8772	204.87		
T	43.183780000	-94.069860000	353.1	89.5	0.0	262.5455	668.29		
T	43.183770000	-94.068900000	353.6	90.8	0.6	262.6235	78.05		
T	43.183760000	-94.049160000	360.0	90.0	0.4	264.2283	1604.81		
T	43.183750000	-94.047950000	360.4	90.6	0.4	264.3267	98.38		
T	43.183760000	-94.045540000	360.3	89.7	-0.1	264.5226	195.93		
T	43.183740000	-94.029270000	357.8	90.1	-0.2	265.8454	1322.71		
T	43.183740000	-94.029270000	357.8	90.1		265.8454	0.00		
T	43.189220000	-94.029290000	362.7	359.8	0.8	266.4542	608.81		
T	43.190450000	-94.029320000	363.2	359.0	0.4	266.5908	136.67		
T	43.193720000	-94.029280000	359.8	0.5	-0.9	266.9541	363.30		
T	43.198270000	-94.029240000	356.6	0.4	-0.6	267.4596	505.50		
T	43.198270000	-94.029240000	356.6	0.4		267.4596	0.00		
T	43.198260000	-94.027330000	356.6	90.4	0.0	267.6149	155.25		
T	43.198260000	-94.024350000	358.5	90.0	0.8	267.8571	242.21		
T	43.198250000	-94.022380000	358.1	90.4	-0.3	268.0172	160.12		
T	43.198230000	-94.018190000	359.7	90.4	0.5	268.3578	340.56		
T	43.198260000	-94.013520000	359.7	89.5	0.0	268.7374	379.58		
T	43.198270000	-94.009810000	359.7	89.8	0.0	269.0389	301.54		
T	43.198260000	-94.006500000	361.7	90.2	0.7	269.3079	269.03		
T	43.198240000	-94.001300000	362.7	90.3	0.2	269.7306	422.65		
T	43.198200000	-93.990250000	359.7	90.3	-0.3	270.6287	898.14		
T	43.198200000	-93.989120000	359.6	90.0	-0.1	270.7206	91.84		
T	43.198190000	-93.984070000	360.9	90.2	0.3	271.1310	410.46		
T	43.198180000	-93.982640000	361.6	90.5	0.6	271.2473	116.23		
T	43.198160000	-93.976070000	365.8	90.2	0.8	271.7813	534.00		
T	43.198160000	-93.974320000	365.5	90.0	-0.2	271.9235	142.24		
T	43.198140000	-93.970260000	366.5	90.4	0.3	272.2535	330.00		
T	43.198140000	-93.970260000	366.5	90.4		272.2535	0.00		
T	43.207760000	-93.970240000	360.8	0.1	-0.5	273.3223	1068.75		
T	43.212040000	-93.970260000	360.8	359.8	0.0	273.7978	475.50		
T	43.212590000	-93.970260000	360.3	0.0	-0.8	273.8589	61.10		
T	43.212590000	-93.970260000	360.3	0.0		273.8589	0.00		
T	43.212600000	-93.966260000	363.2	89.8	0.9	274.1839	325.04		
T	43.212640000	-93.960430000	365.6	89.5	0.5	274.6577	473.76		
T	43.212650000	-93.955370000	364.2	89.8	-0.3	275.0688	411.17		
T	43.212650000	-93.950610000	362.6	90.0	-0.4	275.4556	386.79		
T	43.212650000	-93.943270000	366.5	90.0	0.7	276.0521	596.44		
T	43.212650000	-93.936920000	368.4	90.0	0.4	276.5681	516.00		
T	43.212660000	-93.931210000	366.1	89.9	-0.5	277.0321	463.99		
T	43.212660000	-93.931210000	366.1	89.9		277.0321	0.00		
T	43.215290000	-93.931340000	368.6	357.9	0.9	277.3244	292.38		
T	43.216020000	-93.931350000	369.0	359.4	0.5	277.4055	81.10		
T	43.217170000	-93.931340000	371.0	0.4	1.6	277.5333	127.76		
T	43.218790000	-93.931360000	371.9	359.5	0.5	277.7133	179.98		
T	43.220350000	-93.931380000	371.9	359.5	0.0	277.8866	173.32		
T	43.222610000	-93.931320000	370.3	1.1	-0.6	278.1377	251.13		
T	43.224150000	-93.931280000	367.8	1.1	-1.5	278.3089	171.12		
T	43.227110000	-93.931230000	366.0	0.7	-0.5	278.6377	328.87		
T	43.231530000	-93.931230000	365.8	0.0	-0.0	279.1288	491.05		
T	43.233280000	-93.931240000	367.8	359.8	1.0	279.3232	194.42		
T	43.241480000	-93.931300000	366.1	359.7	-0.2	280.2342	911.01		
T	43.241480000	-93.931300000	366.1	359.7		280.2342	0.00		
T	43.241470000	-93.930460000	366.0	90.9	-0.1	280.3024	68.23		
T	43.241470000	-93.929810000	365.9	90.0	-0.2	280.3552	52.79		
T	43.241450000	-93.925890000	366.1	90.4	0.1	280.6736	318.39		
T	43.241440000	-93.922400000	368.6	90.2	0.9	280.9571	283.46		
T	43.241440000	-93.922170000	368.8	90.0	1.1	280.9758	18.68		
T	43.241440000	-93.921450000	368.8	90.0	0.0	281.0343	58.48		
T	43.241440000	-93.921000000	368.8	90.0	0.0	281.0708	36.55		
T	43.241450000	-93.920110000	368.8	89.1	0.0	281.1431	72.30		
T	43.241540000	-93.911390000	373.3	89.2	0.6	281.8514	708.32		
T	43.241590000	-93.906400000	377.2	89.2	1.0	282.2567	405.33		
T	43.241620000	-93.904740000	376.7	88.6	-0.4	282.3916	134.87		
T	43.241660000	-93.899510000	370.5	89.4	-1.5	282.8164	424.81		
T	43.241680000	-93.891800000	375.8	89.8	0.8	283.4426	626.22		
T	43.241710000	-93.881990000	377.9	89.8	0.3	284.2394	796.78		
T	43.241670000	-93.878680000	377.9	90.9	0.0	284.5083	268.88		
T	43.241620000	-93.875230000	379.8	91.1	0.7	284.7886	280.27		
T	43.241590000	-93.871940000	381.3	90.7	0.6	285.0558	267.24		
T	43.241520000	-93.857760000	385.4	90.4	0.4	286.2075	1151.74		
T	43.241490000	-93.852190000	387.0	90.4	0.4	286.6599	452.41		
T	43.241600000	-93.832080000	391.2	89.6	0.3	288.2933	1633.40		
T	43.241610000	-93.826500000	386.0	89.9	-1.2	288.7466	453.21		
T	43.241610000	-93.825510000	384.8	90.0	-1.5	288.8270	80.41		
T	43.241650000	-93.812310000	381.7	89.8	-0.3	289.8991	1072.12		
T	43.241790000	-93.794190000	394.1	89.4	0.8	291.3709	1471.80		
T	43.241800000	-93.792210000	396.3	89.6	1.4	291.5317	160.82		
T	43.241800000	-93.791020000	397.6	90.0	1.3	291.6284	96.65		
T	43.241780000	-93.790820000	398.0	97.8	2.4	291.6448	16.40		
T	43.241780000	-93.790700000	398.2	90.0	2.1	291.6545	9.75		
T	43.241780000	-93.790290000	398.9	90.0	2.1	291.6878	33.30		
T	43.241770000	-93.788210000	401.5	90.4	1.5	291.8567	168.94		
T	43.241760000	-93.784070000	400.8	90.2	-0.2	292.1930	336.25		
