1	43.19073	-96.12957	438.1	90	2.6	17.4172	115.43
1	43.19073	-96.12771	441.7	90	2.4	17.5684	151.2
1	43.19074	-96.12542	441.6	89.7	-0.1	17.7546	186.15
1	43.19073	-96.12282	438.8	90.3	-1.3	17.9659	211.35
1	43.19078	-96.11848	431	89.1	-2.2	18.3188	352.83
1	43.19078	-96.11815	430.7	90	-1.1	18.3456	26.83
1	43.19081	-96.11803	430.6	71.1	-1	18.3559	10.31
1	43.19082	-96.11801	430.6	55.6	0	18.3579	1.97
1	43.19082	-96.11801	430.6	55.6		18.3579	0
1	43.19087	-96.11793	430.6	49.4	0	18.3664	8.55
1	43.19095	-96.11787	430.7	28.7	1	18.3766	10.14
1	43.191	-96.11784	430.8	23.6	1.6	18.3826	6.07
1	43.19357	-96.11784	432.8	0	0.7	18.6681	285.52
1	43.20036	-96.11785	436.5	359.9	0.5	19.4225	754.35
1	43.20036	-96.11785	436.5	359.9		19.4225	0
1	43.20034	-96.0981	432.9	90.1	-0.2	21.0277	1605.19
1	43.20056	-96.08645	435.3	88.5	0.3	21.9749	947.17
1	43.2006	-96.08427	436.6	88.6	0.7	22.1521	177.24
1	43.20071	-96.07986	436.2	88	-0.1	22.5107	358.63
1	43.20068	-96.07386	430.5	90.4	-1.2	22.9984	487.66
1	43.20073	-96.068	435.5	89.3	1.1	23.4747	476.3
1	43.20073	-96.06615	434.3	90	-0.8	23.625	150.36
1	43.20074	-96.0601	439.7	89.9	1.1	24.1168	491.72
1	43.20075	-96.05115	442.6	89.9	0.4	24.8442	727.41
1	43.20076	-96.04795	443.7	89.8	0.4	25.1043	260.08
1	43.20078	-96.04031	442.4	89.8	-0.2	25.7252	620.94
1	43.20075	-96.03126	434.7	90.3	-1.1	26.4607	735.55
1	43.2007	-96.02536	433	90.7	-0.4	26.9403	479.55
1	43.2007	-96.02133	430	90	-0.9	27.2678	327.54
1	43.2007	-96.02044	430.2	90	0.3	27.3402	72.33
1	43.2007	-96.01051	439.1	90	1.1	28.1472	807.06
1	43.2007	-96.01051	439.1	90		28.1472	0
1	43.19988	-96.01045	437.8	176.9	-1.4	28.2385	91.23
1	43.19346	-96.01019	430.1	178.3	-1.1	28.952	713.55
1	43.19346	-96.01019	430.1	178.3		28.952	0
1	43.19224	-96.01015	429.9	178.6	-0.1	29.0876	135.58
1	43.19181	-96.0101	430.3	175.2	0.8	29.1355	47.94
1	43.19181	-96.0101	430.3	175.2		29.1355	0
1	43.19188	-96.00737	432.6	88	1	29.3576	222.05
1	43.19191	-96.00594	432.5	88.4	-0.1	29.4739	116.29
1	43.19191	-96.00594	432.5	88.4		29.4739	0
1	43.19109	-96.00589	433.4	177.5	1	29.5651	91.19
1	43.19091	-96.00588	433.6	177.7	1	29.5851	20.01
1	43.18979	-96.00587	434.2	179.6	0.5	29.7095	124.43
1	43.18878	-96.00583	433.3	178.3	-0.8	29.8218	112.25
1	43.18723	-96.00578	429.9	178.7	-2	29.994	172.25
1	43.18622	-96.00569	428.3	176.3	-1.4	30.1065	112.45
1	43.18622	-96.00569	428.3	176.3		30.1065	0
1	43.18623	-96.00275	430	89.7	0.7	30.3455	239.01
1	43.18623	-96.00045	431.5	90	0.8	30.5324	186.98
1	43.18624	-96.00002	432	88.2	1.4	30.5674	34.97
1	43.18624	-95.99819	433.6	90	1.1	30.7162	148.77
1	43.18625	-95.99496	433	89.8	-0.2	30.9788	262.58
1	43.18626	-95.9916	435.8	89.8	1	31.2519	273.15
1	43.18626	-95.99041	435.5	90	-0.3	31.3487	96.74
1	43.18626	-95.98977	436.2	90	1.3	31.4007	52.03
1	43.18626	-95.9889	436.1	90	-0.1	31.4714	70.73
1	43.18627	-95.98535	434.7	89.8	-0.5	31.76	288.6
1	43.18627	-95.98459	435.2	90	0.8	31.8218	61.78
1	43.18627	-95.98336	436.2	90	1	31.9218	99.99
1	43.18628	-95.9824	436.1	89.2	-0.1	31.9998	78.05
1	43.18628	-95.98144	436.3	90	0.3	32.0779	78.04
1	43.18627	-95.98115	436.5	92.7	0.9	32.1015	23.6
1	43.18627	-95.98015	437.6	90	1.4	32.1828	81.29
1	43.18628	-95.97977	438.3	87.9	2.3	32.2137	30.91
1	43.18628	-95.97917	439.1	90	1.6	32.2625	48.78
1	43.18628	-95.97839	439.1	90	0	32.3259	63.41
1	43.18628	-95.97736	439.1	90	0	32.4096	83.73
1	43.18629	-95.97705	439.1	87.5	0	32.4348	25.23
1	43.18629	-95.97485	439.1	90	0	32.6137	178.85
1	43.18629	-95.97433	439.1	90	0	32.656	42.27
1	43.18628	-95.97366	439.1	91.2	0	32.7104	54.48
1	43.18628	-95.97273	440	90	1.2	32.786	75.6
1	43.18626	-95.97185	440	91.8	0	32.8576	71.57
1	43.18625	-95.97125	439.6	91.3	-0.8	32.9064	48.79
1	43.18623	-95.9706	439.5	92.4	-0.2	32.9593	52.89
1	43.18623	-95.97044	439.5	90	0	32.9723	13.01
1	43.18619	-95.96944	439.3	93.1	-0.2	33.0537	81.42
1	43.18616	-95.96857	439.1	92.7	-0.3	33.1245	70.8
1	43.18613	-95.96787	439.1	93.4	0	33.1815	57
1	43.18609	-95.96719	439.1	94.6	0	33.237	55.46
1	43.18604	-95.96618	439.1	93.9	0	33.3193	82.3
1	43.18598	-95.96522	439.1	94.9	0	33.3976	78.33
1	43.18593	-95.9645	439.1	95.4	0	33.4564	58.8
1	43.18586	-95.96367	439.1	96.6	0	33.5243	67.92
1	43.18582	-95.96307	439.1	95.2	0	33.5733	48.98
1	43.1858	-95.96282	439.1	96.3	0	33.5937	20.44
1	43.18571	-95.96182	439.1	97	0	33.6756	81.91
1	43.18566	-95.96125	439.1	96.9	0	33.7223	46.67
1	43.18563	-95.96096	439.1	98.1	0	33.7461	23.81
1	43.18555	-95.96018	439	98	-0.2	33.8102	64.03
1	43.18549	-95.95953	438.7	97.2	-0.6	33.8634	53.26
1	43.18538	-95.95855	438.4	98.8	-0.4	33.944	80.6
1	43.18528	-95.95767	438	98.9	-0.6	34.0164	72.4
1	43.18518	-95.95678	437.5	98.8	-0.7	34.0896	73.2
1	43.18508	-95.95594	437	99.3	-0.7	34.1588	69.19
1	43.18498	-95.95505	436.4	98.8	-0.8	34.232	73.2
1	43.1849	-95.95428	436.1	98.1	-0.5	34.2952	63.23
1	43.18489	-95.95415	436.1	96	0	34.3059	10.63
1	43.18488	-95.95406	436.1	98.7	0	34.3133	7.4
1	43.18487	-95.95397	436.1	98.7	0	34.3207	7.4
1	43.18486	-95.95378	436.1	94.1	0	34.3361	15.49
1	43.18485	-95.95361	436.1	94.6	0	34.35	13.86
1	43.18484	-95.95346	436.1	95.2	0	34.3622	12.24
1	43.18484	-95.95328	436.1	90	0	34.3769	14.63
1	43.18483	-95.95315	436	96	-0.9	34.3875	10.63
1	43.18484	-95.95286	435.9	87.3	-0.4	34.4111	23.6
1	43.18484	-95.95263	435.8	90	-0.5	34.4298	18.7
1	43.18484	-95.95244	435.8	90	0	34.4453	15.45
1	43.18485	-95.95222	435.8	86.4	0	34.4632	17.92
1	43.18486	-95.95207	435.8	84.8	0	34.4754	12.24
1	43.18487	-95.95192	435.8	84.8	0	34.4877	12.24
1	43.18489	-95.95163	435.9	84.6	0.4	34.5113	23.68
1	43.1849	-95.95147	436.2	85.1	2.3	34.5244	13.05
1	43.18492	-95.95131	436.7	80.3	3.8	34.5376	13.2
1	43.18497	-95.95088	437.2	80.9	1.4	34.573	35.4
1	43.18499	-95.95076	437.1	77.1	-1	34.583	10.01
1	43.18501	-95.9506	437	80.3	-0.8	34.5962	13.2
1	43.18504	-95.95042	436.9	77.1	-0.7	34.6112	15.01
1	43.1851	-95.95013	436.6	74.2	-1.2	34.6357	24.5
1	43.18514	-95.94994	435.5	73.9	-6.9	34.6518	16.07
1	43.18518	-95.94974	434.4	74.7	-6.5	34.6686	16.86
1	43.18521	-95.94958	433.8	75.6	-4.5	34.6821	13.43
1	43.18529	-95.94921	433	73.5	-2.6	34.7134	31.36
1	43.18531	-95.94909	432.9	77.1	-1	34.7234	10.01
1	43.18548	-95.94829	432.7	73.8	-0.3	34.7912	67.72
1	43.18559	-95.94771	432.6	75.4	-0.2	34.8399	48.71
1	43.18568	-95.94728	432.6	74	0	34.8762	36.36
1	43.18581	-95.94663	432.5	74.7	-0.2	34.931	54.78
1	43.18588	-95.9463	432.3	73.8	-0.7	34.9589	27.93
1	43.18591	-95.94612	432.1	77.1	-1.3	34.9739	15.01
1	43.18594	-95.94593	431.8	77.8	-1.9	34.9897	15.8
1	43.18597	-95.94577	431.5	75.6	-2.2	35.0032	13.43
1	43.18602	-95.94543	431	78.6	-1.8	35.0314	28.19
1	43.18606	-95.94514	430.6	79.3	-1.7	35.0553	23.99
1	43.18607	-95.94501	430.5	84	-0.9	35.066	10.63
1	43.18609	-95.94485	430.4	80.3	-0.8	35.0792	13.2
1	43.1861	-95.94472	430.3	84	-0.9	35.0898	10.63
1	43.18611	-95.94458	430.2	84.4	-0.9	35.1012	11.44
1	43.18612	-95.94449	430.1	81.3	-1.4	35.1086	7.4
1	43.18612	-95.9444	430.1	90	0	35.116	7.32
1	43.18613	-95.94431	430	81.3	-1.4	35.1234	7.4
1	43.18613	-95.94422	430	90	0	35.1307	7.32
1	43.18614	-95.94407	430	84.8	0	35.1429	12.24
1	43.18615	-95.94386	429.9	86.3	-0.6	35.16	17.11
1	43.18615	-95.94367	429.9	90	0	35.1755	15.45
1	43.18615	-95.9435	429.6	90	-2.2	35.1893	13.82
1	43.18615	-95.94323	428.7	90	-4.1	35.2112	21.95
1	43.18615	-95.9431	428.5	90	-1.9	35.2218	10.57
1	43.18614	-95.94275	428.5	92.2	0	35.2503	28.47
1	43.18614	-95.94228	430	90	3.9	35.2885	38.21
1	43.18614	-95.94158	431.1	90	1.9	35.3454	56.91
1	43.18613	-95.94131	431.4	92.9	1.4	35.3674	21.98
1	43.18613	-95.93997	432.3	90	0.8	35.4763	108.93
1	43.18612	-95.93917	433	91	1.1	35.5414	65.05
1	43.18612	-95.9386	433.6	90	1.3	35.5877	46.34
1	43.18612	-95.93843	433.8	90	1.5	35.6015	13.82
1	43.18611	-95.93727	432.8	90.7	-1.1	35.6958	94.31
1	43.18611	-95.93667	432.3	90	-1	35.7446	48.78
1	43.1861	-95.93609	431.6	91.4	-1.5	35.7918	47.16
1	43.1861	-95.93537	430.2	90	-2.4	35.8503	58.53
1	43.18609	-95.93477	430	91.3	-0.4	35.8991	48.79
1	43.18609	-95.93407	429.3	90	-1.2	35.956	56.91
1	43.18609	-95.93352	428.6	90	-1.6	36.0007	44.71
1	43.18608	-95.93311	428.2	91.9	-1.2	36.034	33.35
1	43.18608	-95.93268	427.8	90	-1.1	36.069	34.96
1	43.18607	-95.93204	427.3	91.2	-1	36.121	52.04
1	43.18607	-95.93161	427	90	-0.9	36.156	34.96
1	43.18607	-95.93117	426.2	90	-2.2	36.1918	35.77
1	43.18607	-95.93083	425.5	90	-2.5	36.2194	27.64
1	43.18606	-95.92963	427	90.7	1.5	36.317	97.56
1	43.18605	-95.9286	427.2	90.8	0.2	36.4007	83.74
1	43.18605	-95.92771	427.7	90	0.7	36.4731	72.35
1	43.18604	-95.92688	428.3	90.9	0.9	36.5405	67.48
1	43.18603	-95.92586	428.5	90.8	0.2	36.6235	82.93
1	43.18603	-95.92484	428.7	90	0.2	36.7064	82.92
1	43.18602	-95.92387	428.6	90.8	-0.1	36.7853	78.86
1	43.18602	-95.92293	427.6	90	-1.3	36.8617	76.42
1	43.18601	-95.92218	426.8	91	-1.3	36.9227	60.98
1	43.186	-95.92147	427.1	91.1	0.5	36.9804	57.73
1	43.18601	-95.92063	427.3	89.1	0.3	37.0487	68.3
1	43.18601	-95.92051	427.3	90	0	37.0584	9.76
1	43.18601	-95.91994	427.2	90	-0.2	37.1048	46.34
1	43.18601	-95.91906	427.1	90	-0.1	37.1763	71.54
1	43.18601	-95.91847	427.1	90	0	37.2243	47.96
1	43.186	-95.91827	427.1	93.9	0	37.2406	16.3
1	43.18601	-95.91798	427.3	87.3	0.9	37.2642	23.6
1	43.186	-95.91727	427.4	91.1	0.2	37.3219	57.73
1	43.186	-95.91651	427.3	90	-0.2	37.3837	61.78
1	43.186	-95.91592	427.1	90	-0.4	37.4317	47.96
1	43.18601	-95.91487	426.7	89.3	-0.5	37.517	85.37
1	43.186	-95.91439	426.9	91.6	0.5	37.5561	39.04
1	43.186	-95.9142	426.9	90	0	37.5715	15.45
1	43.186	-95.91366	427.2	90	0.7	37.6154	43.9
1	43.186	-95.91275	428.6	90	1.9	37.6894	73.98
1	43.186	-95.91171	429.9	90	1.5	37.7739	84.55
1	43.186	-95.91099	430.2	90	0.5	37.8325	58.53
1	43.186	-95.9102	431.4	90	1.9	37.8967	64.22
1	43.186	-95.90961	431.6	90	0.4	37.9446	47.96
1	43.186	-95.90888	431.7	90	0.2	38.004	59.35
1	43.186	-95.90813	431.4	90	-0.5	38.065	60.97
1	43.186	-95.90729	430.7	90	-1	38.1332	68.29
1	43.186	-95.90583	429.6	90	-0.9	38.2519	118.69
1	43.186	-95.90453	430.4	90	0.8	38.3576	105.68
1	43.186	-95.90352	431.9	90	1.8	38.4397	82.11
1	43.186	-95.90272	432.4	90	0.8	38.5048	65.04
1	43.186	-95.90202	432.7	90	0.5	38.5617	56.91
1	43.186	-95.90167	432.9	90	0.7	38.5901	28.45
1	43.18595	-95.89303	436.9	90.5	0.6	39.2925	702.41
1	43.18594	-95.88945	440.5	90.2	1.2	39.5836	291.04
1	43.18592	-95.88551	437.1	90.4	-1.1	39.9039	320.31
1	43.18591	-95.88341	432.7	90.4	-2.6	40.0746	170.72
1	43.18591	-95.88286	432.1	90	-1.3	40.1193	44.71
1	43.18591	-95.88194	430.8	90	-1.7	40.1941	74.79
1	43.18588	-95.87709	424.5	90.5	-1.6	40.5884	394.29
1	43.18587	-95.87542	424.3	90.5	-0.1	40.7242	135.77
1	43.18586	-95.87463	427.4	91	4.8	40.7884	64.23
1	43.18585	-95.87259	427.5	90.4	0.1	40.9542	165.85
1	43.18583	-95.86839	418.2	90.4	-2.7	41.2957	341.45
1	43.18582	-95.86825	419.5	95.6		41.3071	11.44
1	43.18582	-95.8681	420.3	90	6.6	41.3193	12.19
1	43.1858	-95.86206	424.9	90.3	0.9	41.8103	491.03
1	43.1858	-95.86206	424.9	90.3		41.8103	0
1	43.18569	-95.86202	425	165.2	0.8	41.823	12.65
1	43.18541	-95.86197	425.1	172.6	0.3	41.8544	31.37
1	43.18516	-95.86197	425.3	180	0.7	41.8821	27.77
1	43.18484	-95.86197	425.7	180	1.1	41.9177	35.55
1	43.18364	-95.86192	426.4	178.3	0.5	42.0511	133.38
1	43.18364	-95.86192	426.4	178.3		42.0511	0
1	43.18356	-95.86157	426.8	107.4	1.3	42.0809	29.81
1	43.1831	-95.85949	428.9	106.9	1.2	42.2575	176.65
1	43.18275	-95.85789	430.4	106.7	1.1	42.3933	135.77
1	43.18265	-95.85748	430.8	108.5	1.1	42.4284	35.14
1	43.18254	-95.85702	431.5	108.2	1.8	42.4678	39.34
1	43.18245	-95.85659	432.2	106	1.9	42.5041	36.36
1	43.18245	-95.85659	432.2	106		42.5041	0
1	43.18133	-95.85699	432.5	194.6	0.2	42.6327	128.61
1	43.18245	-95.85659	432.2	14.6	-0.2	42.7613	128.61
1	43.1832	-95.8563	430.9	15.7	-1.5	42.8479	86.59
1	43.18355	-95.85616	430.1	16.3	-2	42.8885	40.52
1	43.18355	-95.85616	430.1	16.3		42.8885	0
1	43.18337	-95.85528	430.6	105.7	0.7	42.9627	74.28
1	43.18337	-95.85528	430.6	105.7		42.9627	0
1	43.18375	-95.85512	430.3	17.1	-0.7	43.0069	44.18
1	43.18404	-95.855	430.4	16.8	0.3	43.0406	33.66
1	43.18436	-95.85487	430.5	16.5	0.3	43.0777	37.09
1	43.18484	-95.85466	430.7	17.7	0.4	43.1337	55.99
1	43.18537	-95.85444	430.8	16.8	0.2	43.1952	61.54
1	43.18589	-95.85423	430.8	16.4	0	43.2554	60.24
1	43.18711	-95.85371	430.3	17.3	-0.4	43.3974	141.98
1	43.18832	-95.85321	429.2	16.8	-0.8	43.5378	140.44
1	43.18884	-95.85299	427.7	17.1	-2.5	43.5983	60.48
1	43.18949	-95.8527	426.9	18	-1.1	43.6743	75.96
1	43.18971	-95.85261	427	16.6	0.4	43.6998	25.51
1	43.18998	-95.85248	427.4	19.3	1.3	43.7316	31.8
1	43.19025	-95.85235	427.7	19.3	0.9	43.7634	31.8
1	43.19054	-95.8522	427.9	20.7	0.6	43.7979	34.45
1	43.19092	-95.852	427.8	21	-0.2	43.8431	45.24
1	43.19102	-95.85195	427.8	20	0	43.8549	11.83
1	43.1931	-95.85083	425.6	21.4	-0.9	44.1033	248.37
1	43.19349	-95.85061	425.4	22.4	-0.4	44.1502	46.87
1	43.19407	-95.85029	424.3	21.9	-1.6	44.2196	69.49
1	43.19423	-95.8502	424	22.3	-1.6	44.2389	19.22
1	43.19495	-95.84978	423.9	23	-0.1	44.3258	86.97
1	43.19615	-95.84906	421.5	23.6	-1.6	44.4714	145.6
1	43.19631	-95.84896	421.2	24.5	-1.5	44.491	19.55
1	43.19733	-95.84835	423.8	23.6	2.1	44.6147	123.69
1	43.19844	-95.84774	423.8	21.8	0	44.7476	132.91
1	43.19895	-95.84747	423.9	21.1	0.2	44.8083	60.76
1	43.1994	-95.84722	425.1	22	2.2	44.8623	53.96
1	43.20161	-95.846	426.4	21.9	0.5	45.1271	264.79
1	43.20405	-95.84462	429.5	22.4	1.1	45.4205	293.36
1	43.20471	-95.84424	430	22.8	0.6	45.5	79.56
1	43.2048	-95.84419	430	22	0	45.5108	10.79
1	43.20535	-95.84387	430	23	0	45.5772	66.41
1	43.20578	-95.84361	430.5	23.8	1	45.6295	52.24
1	43.20592	-95.84354	430.7	20	1.2	45.646	16.56
1	43.20667	-95.84313	431.1	21.7	0.4	45.7358	89.74
1	43.2068	-95.84306	431.2	21.4	0.6	45.7513	15.52
1	43.20733	-95.84277	430.9	21.7	-0.5	45.8147	63.42
1	43.20794	-95.84244	430.8	21.5	-0.1	45.8876	72.88
1	43.2093	-95.84169	431.6	21.9	0.5	46.0505	162.92
1	43.2126	-95.83983	431.6	22.3	0	46.4471	396.55
1	43.21516	-95.8384	433	22.2	0.5	46.7543	307.23
1	43.21592	-95.83798	433	21.9	0	46.8454	91.07
1	43.21777	-95.83694	433	22.3	0	47.0676	222.22
1	43.22963	-95.8303	436.1	22.2	0.2	48.4914	1423.77
1	43.23908	-95.82496	436.1	22.4	0	49.6273	1135.95
1	43.24065	-95.82407	436	22.4	-0.1	49.8161	188.81
1	43.24113	-95.82381	436	21.5	0	49.8735	57.36
1	43.24192	-95.82338	436.1	21.6	0.1	49.9679	94.46
1	43.24261	-95.82301	436.1	21.3	0	50.0503	82.34
1	43.24309	-95.82275	436.1	21.5	0	50.1076	57.36
1	43.24325	-95.82265	436.1	24.5	0	50.1272	19.54
1	43.24353	-95.82249	436.1	22.6	0	50.1609	33.71
1	43.24414	-95.82216	436.1	21.5	0	50.2338	72.88
1	43.24469	-95.82185	435.1	22.3	-1.5	50.2998	66.09
1	43.24683	-95.82066	433	22.1	-0.8	50.5565	256.64
1	43.25207	-95.8177	436.2	22.4	0.5	51.1863	629.83
1	43.25246	-95.81748	436.2	22.3	0	51.2332	46.87
1	43.25265	-95.81734	436.3	28.2	0.4	51.2572	23.98
1	43.25276	-95.81725	436.3	30.8	0	51.2714	14.24
1	43.25296	-95.81706	436.2	34.7	-0.4	51.2984	27.05
1	43.25311	-95.8169	436.1	37.8	-0.5	51.3196	21.13
1	43.25333	-95.81662	436.1	42.8	0	51.353	33.38
1	43.25357	-95.81624	436.1	49.1	0	51.3937	40.78
1	43.2537	-95.816	436.3	53.4	0.8	51.418	24.26
